ID,asOfDate,type,description,currency,originalNotional,currentNotional,price_date,price_source,price,marketValue,accruedAmount,cusip,isin,fund_name,fund_id,cdoDealId,rmbsClassId,Security_Name,Security_Master_ID,Class_ID,Issuer_Name,Issuer_Id,account_ID,rating_Moody,rating_Sp,rating_fitch,ratings,coupon,asset_class,asset_detail,capital_structure,funded_status,rating_category,rating_level,long_short_io,ZaisId,asset_subclass,Fund_Currency,floating_index_code,IMFactor,Moodys_Derived_Rating,Fund_Is_Deferring,Recovery_Rate
196655994,2021-05-16 00:00:00.0000000,"Bond","CRNCY 2018-1A A","USD",7912000.01,7912000.01,2021-04-30 00:00:00.0000000,"ZAIS Group",99.0000000000,7832880.01,14374.72,"23132CAA4","US23132CAA45","CDO OPPORTUNITY",2,,,"CRNCY 2018-1A A",353736,5398508,"CURRENCY CAPITAL FUNDING TRUST",5184757,,,,,"-/-/-","4.360380 %","ABS",,"Mezz",,,3000,"Long",,"Small Business Loan ABS","USD","US0001M",1,,,
196656018,2021-05-16 00:00:00.0000000,"Bond","CRNCY 2018-1A B","USD",2580999.93,2580999.93,2021-04-30 00:00:00.0000000,"ZAIS Group",88.6250000000,2287411.19,6033.50,"23132CAB2","US23132CAB28","CDO OPPORTUNITY",2,,,"CRNCY 2018-1A B",353735,5398509,"CURRENCY CAPITAL FUNDING TRUST",5184757,,,,,"-/-/-","5.610380 %","ABS",,"Mezz",,,3000,"Long",,"Small Business Loan ABS","USD","",0.9999999997,,,
196656021,2021-05-16 00:00:00.0000000,"Bond","CRNCY 2018-1A C","USD",1530999.98,1530999.98,2021-04-30 00:00:00.0000000,"ZAIS Group",75.5000000000,1155904.98,5811.66,"23132CAC0","US23132CAC01","CDO OPPORTUNITY",2,,,"CRNCY 2018-1A C",353737,5398510,"CURRENCY CAPITAL FUNDING TRUST",5184757,,,,,"-/-/-","9.110380 %","ABS",,"Mezz",,,3000,"Long",,"Small Business Loan ABS","USD","",1,,,
196656025,2021-05-16 00:00:00.0000000,"Bond","WELF 2016-1A ER","USD",1000000.00,1000000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",94.0125000000,940125.00,4324.85,"94949TAJ2","US94949TAJ25","CDO OPPORTUNITY",2,,,"WELF 2016-1A ER",353739,5398512,"WELLFLEET CLO 2016-1, LTD.",5184216,,"Ba3       ",,,"Ba3/-/-","3M L + 5 bps","HY",,"MEZZ",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656032,2021-05-16 00:00:00.0000000,"Bond","CECLO 2018-27A D","USD",1350000.00,1350000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",96.0419000000,1296565.65,4706.81,"19737FAA4","US19737FAA49","CDO OPPORTUNITY",2,,,"CECLO 2018-27A D",353748,5398520,"CENT CLO 27 LP",5184765,,,"B         ",,"-/B/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656033,2021-05-16 00:00:00.0000000,"Bond","WELF 2016-2A DR","USD",4500000.00,4500000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",91.4414000000,4114863.00,18486.81,"94949MAE8","US94949MAE84","CDO OPPORTUNITY",2,,,"WELF 2016-2A DR",353750,5398522,"WELLFLEET CLO 2016-2, LTD.",5184386,,"Ba3       ",,,"Ba3/-/-","3M L + 5 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656057,2021-05-16 00:00:00.0000000,"Bond","NCC 2018-IIA SUB","USD",12300000.00,12300000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",48.1933000000,5927775.90,0.00,"63152QAC0","US63152QAC06","CDO OPPORTUNITY",2,,,"NCC 2018-IIA SUB",353752,5398524,"NASSAU 2018-II",5184767,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656060,2021-05-16 00:00:00.0000000,"Bond","MAGNE 2016-18A ER","USD",3430000.00,3430000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.0769000000,3398337.67,46161.49,"55954AAE7","US55954AAE73","CDO OPPORTUNITY",2,,,"MAGNE 2016-18A ER",353754,5398526,"MAGNETITE XVIII",5184558,,"Ba3       ",,,"Ba3/-/-","3M L + 5 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656065,2021-05-16 00:00:00.0000000,"Bond","BLUEM 2012-2A ER2","USD",1675000.00,1675000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",95.1728000000,1594144.40,22909.70,"09626TAJ0","US09626TAJ07","CDO OPPORTUNITY",2,,,"BLUEM 2012-2A ER2",353758,5398530,"BLUEMOUNTAIN CLO LTD 2012-2",28908,,,"B         ",,"-/B/-","3M L + 5 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656070,2021-05-16 00:00:00.0000000,"Bond","COMM 2015-DC1 E","USD",5891000.00,5891000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",50.0000000000,2945500.00,7388.30,"12629NAZ8","US12629NAZ87","CDO OPPORTUNITY",2,,,"COMM 2015-DC1 E",353764,5398536,"COMM MORTGAGE TRUST 2015-DC1",5184772,,,,,"-/-/-","3.010000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656099,2021-05-16 00:00:00.0000000,"Bond","SNDPT 2018-2A SUB","USD",2750000.00,2750000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",61.0000000000,1677500.00,0.00,"83611HAC3","US83611HAC34","CDO OPPORTUNITY",2,,,"SNDPT 2018-2A SUB",353772,5398544,"SOUND POINT CLO LTD 2018-2",5184779,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656106,2021-05-16 00:00:00.0000000,"Bond","SNDPT 2017-3A SUB","USD",1600000.00,1600000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",58.2076000000,931321.60,0.00,"83611FAC7","US83611FAC77","CDO OPPORTUNITY",2,,,"SNDPT 2017-3A SUB",353778,5398550,"SOUND POINT CLO XVII LTD 2017-3",5184784,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656110,2021-05-16 00:00:00.0000000,"Bond","WOODS 2018-12BA SUB","USD",9150000.00,9150000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",60.3187000000,5519161.05,0.00,"66858EAE3","US66858EAE32","CDO OPPORTUNITY",2,,,"WOODS 2018-12BA SUB",353784,5398556,"NORTHWOODS CAPITAL LTD 2018-12BA",5184788,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","",1,,,
196656113,2021-05-16 00:00:00.0000000,"Bond","WOODS 2018-11BA SUB","USD",11500000.00,11500000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",66.0811000000,7599326.50,0.00,"66860AAC1","US66860AAC18","CDO OPPORTUNITY",2,,,"WOODS 2018-11BA SUB",353786,5398558,"NORTHWOODS CAPITAL LTD 2018-11BA",5184789,,,"NR        ",,"-/NR/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","",1,,,
196656139,2021-05-16 00:00:00.0000000,"Bond","JPMCC 2013-C16 F","USD",3976000.00,3976000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",62.0864500000,2468557.25,6202.56,"46641BAT0","US46641BAT08","CDO OPPORTUNITY",2,,,"JPMCC 2013-C16 F",353796,5398568,"JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES 2013-C16",5184797,,,,,"-/-/-","3.744000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656140,2021-05-16 00:00:00.0000000,"Bond","SNDPT 2017-2A SUB","USD",2600000.00,2600000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",38.9171000000,1011844.60,0.00,"83610LAC5","US83610LAC54","CDO OPPORTUNITY",2,,,"SNDPT 2017-2A SUB",353798,5398570,"SOUND POINT CLO LTD 2017-2",5184799,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","",1,,,
196656146,2021-05-16 00:00:00.0000000,"Bond","JPMBB 2013-C15 F","USD",2028000.00,2028000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",91.0214100000,1845914.19,3029.33,"46640NAT5","US46640NAT54","CDO OPPORTUNITY",2,,,"JPMBB 2013-C15 F",353800,5398572,"JPMBB COMMERCIAL MORTGAGE SECURITIES TRUST 2013-C15",5184801,,,,,"-/-/-","3.585000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656151,2021-05-16 00:00:00.0000000,"Bond","JPMBB 2013-C12 F","USD",4096000.00,4096000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",16.7083300000,684373.20,5973.33,"46639NAE1","US46639NAE13","CDO OPPORTUNITY",2,,,"JPMBB 2013-C12 F",353805,5398577,"JPMBB COMMERCIAL MORTGAGE SECURITIES TRUST 2013-C12",5184730,,,"B-        ",,"-/B-/-","3.500000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656154,2021-05-16 00:00:00.0000000,"Bond","CAS 2019-R02 1B1","USD",1000000.00,1000000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",103.1694200000,1031694.20,2364.52,"20753KAF9","US20753KAF93","CDO OPPORTUNITY",2,,,"CAS 2019-R02 1B1",353807,5398579,"CONNECTICUT AVENUE SECURITIES 2019-R02",5184806,,,"NR        ",,"-/NR/-","1M L + 4 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196656180,2021-05-16 00:00:00.0000000,"Bond","JPMCC 2013-C16 NR","USD",8061000.00,7540658.32,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",24.1249900000,1819183.07,11763.43,"46641BAV5","US46641BAV53","CDO OPPORTUNITY",2,,,"JPMCC 2013-C16 NR",353814,5398586,"JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES 2013-C16",5184797,,,,,"-/-/-","3.744000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",0.9354494879,,,
196656183,2021-05-16 00:00:00.0000000,"Bond","MDPK 2019-34A SUB","USD",7540000.00,7540000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",89.4688000000,6745947.52,0.00,"55820HAC8","US55820HAC88","CDO OPPORTUNITY",2,,,"MDPK 2019-34A SUB",353815,5398587,"MADISON PARK FUNDING LTD 2019-34",5184810,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656189,2021-05-16 00:00:00.0000000,"Bond","JPMBB 2014-C26 F","USD",3299000.00,3299000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",51.5556400000,1700820.56,5498.33,"46643TAQ5","US46643TAQ58","CDO OPPORTUNITY",2,,,"JPMBB 2014-C26 F",353819,5398591,"JPMBB COMMERCIAL MORTGAGE SECURITIES TRUST",5184709,,,,,"-/-/-","4.000000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","US0001M",1,,,
196656192,2021-05-16 00:00:00.0000000,"Bond","CAS 2019-R03 1B1","USD",1835800.00,1835800.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",102.9566800000,1890078.73,4289.79,"20753MAE8","US20753MAE84","CDO OPPORTUNITY",2,,,"CAS 2019-R03 1B1",353820,5398592,"CONNECTICUT AVENUE SECURITIES 2019-R03",5184814,,,"NR        ",,"-/NR/-","1M L + 4 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196656226,2021-05-16 00:00:00.0000000,"Bond","CSMC 2017-PFHP G","USD",1693000.00,1693000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",84.6013000000,1432300.01,293.84,"12595KAN1","US12595KAN19","CDO OPPORTUNITY",2,,,"CSMC 2017-PFHP G",353828,5398600,"CREDIT SUISSE MORTGAGE TRUST 2017-PFHP",5184819,,,,,"-/-/-","1M L + 6 bps","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","US0001M",1,,,
196656232,2021-05-16 00:00:00.0000000,"Bond","CRNCY 2018-1A D","USD",711999.97,711999.97,2021-04-30 00:00:00.0000000,"ZAIS Group",30.0000000000,213599.99,4153.33,"23132CAG1","US23132CAG1","CDO OPPORTUNITY",2,,,"CRNCY 2018-1A D",353832,5398604,"CURRENCY CAPITAL FUNDING TRUST",5184757,,,,,"-/-/-","14.000000 %","ABS",,"Mezz",,,3000,"Long",,"Small Business Loan ABS","USD","US0001M",1,,,
196656259,2021-05-16 00:00:00.0000000,"Bond","CRNCY 2018-1A A2","USD",61566.29,61566.29,2021-04-30 00:00:00.0000000,"ZAIS Group",99.0000000000,60950.63,109.02,"23132CAD8","US23132CAD83","CDO OPPORTUNITY",2,,,"CRNCY 2018-1A A2",353834,5398606,"CURRENCY CAPITAL FUNDING TRUST",5184757,,,,,"-/-/-","4.250000 %","ABS",,"Mezz",,,3000,"Long",,"Small Business Loan ABS","USD","US0001M",1,,,
196656262,2021-05-16 00:00:00.0000000,"Bond","CRNCY 2018-1A B2","USD",26211.62,26211.62,2021-04-30 00:00:00.0000000,"ZAIS Group",88.6250000000,23230.05,60.07,"23132CAE6","US23132CAE66","CDO OPPORTUNITY",2,,,"CRNCY 2018-1A B2",353835,5398607,"CURRENCY CAPITAL FUNDING TRUST",5184757,,,,,"-/-/-","5.500000 %","ABS",,"Mezz",,,3000,"Long",,"Small Business Loan ABS","USD","US0001M",1,,,
196656269,2021-05-16 00:00:00.0000000,"Bond","CRNCY 2018-1A C2","USD",21560.22,21560.22,2021-04-30 00:00:00.0000000,"ZAIS Group",75.5000000000,16277.97,80.85,"23132CAF3","US23132CAF32","CDO OPPORTUNITY",2,,,"CRNCY 2018-1A C2",353836,5398608,"CURRENCY CAPITAL FUNDING TRUST",5184757,,,,,"-/-/-","9.000000 %","ABS",,"Mezz",,,3000,"Long",,"Small Business Loan ABS","USD","US0001M",1,,,
196656272,2021-05-16 00:00:00.0000000,"Bond","CRNCY 2018-1A D2","USD",19901.69,19901.69,2021-04-30 00:00:00.0000000,"ZAIS Group",30.0000000000,5970.51,95.36,"23132CAH9","US23132CAH97","CDO OPPORTUNITY",2,,,"CRNCY 2018-1A D2",353837,5398609,"CURRENCY CAPITAL FUNDING TRUST",5184757,,,,,"-/-/-","11.500000 %","ABS",,"Mezz",,,3000,"Long",,"Small Business Loan ABS","USD","US0001M",1,,,
196656305,2021-05-16 00:00:00.0000000,"Bond","MSBAM 2014-C18 E","USD",4039000.00,4039000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",61.4296800000,2481144.78,5048.75,"61763XAV8","US61763XAV82","CDO OPPORTUNITY",2,,,"MSBAM 2014-C18 E",353843,5398615,"MORGAN STANLEY BAML TRUST 2014-C18",5184825,,,,,"-/-/-","3.000000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656380,2021-05-16 00:00:00.0000000,"Bond","COMM 2014-CR20 G","USD",2000000.00,2000000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",6.8637600000,137275.20,2683.33,"12592LAU6","US12592LAU61","CDO OPPORTUNITY",2,,,"COMM 2014-CR20 G",353878,5398647,"COMMERCIAL MORTGAGE TRUST 2014-CR20",5184847,,,,,"-/-/-","3.220000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196654765,2021-05-16 00:00:00.0000000,"Bond","STACR 2019-DNA4 B2","USD",1000000.00,1000000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.7922600000,1007922.60,3531.18,"35565ABE9","US35565ABE91","CDO OPPORTUNITY",2,,,"STACR 2019-DNA4 B2",353894,5398663,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2019-DNA4",5184862,,,"NR        ",,"-/NR/-","1M L + 6 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196654769,2021-05-16 00:00:00.0000000,"Bond","MCAS 2019-01 M10","USD",2605000.00,2605000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.3124100000,2613138.28,4857.07,"62547NAB5","US62547NAB55","CDO OPPORTUNITY",2,,,"MCAS 2019-01 M10",353897,5398666,"MULTIFAMILY CONNECTICUT AVENUE SECURITIES TRUST 2019-01",5184864,,,,,"-/-/-","1M L + 3 bps","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","US0001M",1,,,
196654774,2021-05-16 00:00:00.0000000,"Bond","MCAS 2019-01 B10","USD",1500000.00,1500000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.8755800000,1498133.70,4671.78,"62547NAC3","US62547NAC39","CDO OPPORTUNITY",2,,,"MCAS 2019-01 B10",353898,5398667,"MULTIFAMILY CONNECTICUT AVENUE SECURITIES TRUST 2019-01",5184864,,,,,"-/-/-","1M L + 5 bps","CMBS",,"MEZZC",,,3000,"Long",,"CMBS","USD","US0001M",1,,,
196654823,2021-05-16 00:00:00.0000000,"Bond","FEIM 2019-1A D","USD",1330000.00,1330000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.0316000000,1330420.28,7577.10,"32010GAA3","US32010GAA31","CDO OPPORTUNITY",2,,,"FEIM 2019-1A D",353916,5398685,"FIRST EAGLE BSL CLO 2019-1",5184877,,,,,"-/-/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196654824,2021-05-16 00:00:00.0000000,"Bond","WFRBS 2014-C22 D","USD",876000.00,876000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",91.5000000000,801540.00,1478.21,"92890KAJ4","US92890KAJ43","CDO OPPORTUNITY",2,,,"WFRBS 2014-C22 D",353922,5398691,"WF-RBS COMMERCIAL MORTGAGE TRUST 2014-C22",5184882,,,,,"-/-/-","4.049887 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196655021,2021-05-16 00:00:00.0000000,"Bond","MVEW 2019-1X E","USD",1018000.00,1018000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",98.2398000000,1000081.16,6043.14,"BCC2J3MV7","USG6301WAA39","CDO OPPORTUNITY",2,,,"MVEW 2019-1X E",354005,5398764,"MOUNTAIN VIEW CLO 2019-1",5184932,,,,,"-/-/-","3M L + 6 bps","HY",,"MEZZ",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655071,2021-05-16 00:00:00.0000000,"Bond","AWPT 2016-5A ER","USD",971000.00,971000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",92.3179000000,896406.81,3520.28,"28623BAA1","US28623BAA17","CDO OPPORTUNITY",2,,,"AWPT 2016-5A ER",354142,5398783,"ARROWPOINT CLO 2016-5, LTD",5184465,,,,,"-/-/-","3M L + 6 bps","HY",,"MEZZ",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655150,2021-05-16 00:00:00.0000000,"Bond","MCAS 2020-01 M10","USD",728000.00,728000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",103.2656500000,751773.93,1559.59,"62548QAD3","US62548QAD34","CDO OPPORTUNITY",2,,,"MCAS 2020-01 M10",354043,5398794,"MULTIFAMILY CONNECTICUT AVENUE SECURITIES TRUST 2020-01",5184924,,,,,"-/-/-","1M L + 3 bps","CMBS",,"MEZZC",,,3000,"Long",,"CMBS","USD","US0001M",1,,,
196655274,2021-05-16 00:00:00.0000000,"Bond","SRANC 2020-8A E","USD",1517000.00,1517000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",97.6508000000,1481362.64,29037.81,"80316RAA9","US80316RAA95","CDO OPPORTUNITY",2,,,"SRANC 2020-8A E",354070,5398816,"SARANAC CLO LTD 2020-8A",5184963,,,,,"-/-/-","3M L + 8 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655281,2021-05-16 00:00:00.0000000,"Bond","GWOLF 2020-3RA DR","USD",1552000.00,1552000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.1781000000,1554764.11,7350.01,"39809JAA7","US39809JAA79","CDO OPPORTUNITY",2,,,"GWOLF 2020-3RA DR",354072,5398818,"GREYWOLF CLO LTD 2020-3RA",5184965,,,"BB-       ",,"-/BB-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655315,2021-05-16 00:00:00.0000000,"Bond","MVEW 2016-1A ER","USD",1010000.00,1010000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.2332000000,1002255.32,6864.18,"62432EAE7","US62432EAE77","CDO OPPORTUNITY",2,,,"MVEW 2016-1A ER",354077,5398823,"MOUNTAIN VIEW CLO 2016-1 LTD.",5184423,,,"BB-       ",,"-/BB-/-","3M L + 7 bps","HY",,"MEZZ",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655316,2021-05-16 00:00:00.0000000,"Bond","MP15 2019-1A E","USD",1239000.00,1239000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.6214000000,1234309.15,5543.36,"56606XAA5","US56606XAA54","CDO OPPORTUNITY",2,,,"MP15 2019-1A E",354079,5398825,"MARBLE POINT CLO 15, LTD",5184969,,,,,"-/-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655321,2021-05-16 00:00:00.0000000,"Bond","SNDPT 2019-3A E","USD",2021000.00,2021000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.2299000000,2025646.28,8404.83,"83614LAA5","US83614LAA52","CDO OPPORTUNITY",2,,,"SNDPT 2019-3A E",354082,5398828,"SOUND POINT CLO LTD 2019-3A",5184971,,,,,"-/-/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655355,2021-05-16 00:00:00.0000000,"Bond","SNDPT 2019-2A E","USD",1059000.00,1059000.00,2021-05-07 00:00:00.0000000,"Traded Level",100.0000000000,1059000.00,6286.53,"83614CAA5","US83614CAA53","CDO OPPORTUNITY",2,,,"SNDPT 2019-2A E",354083,5398829,"SOUND POINT CLO LTD 2019-2A",5184972,,,,,"-/-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",,,,
196655467,2021-05-16 00:00:00.0000000,"Bond","LCM 27A E","USD",995000.00,995000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",90.9042000000,904496.79,4795.59,"50200LAA4","US50200LAA44","CDO OPPORTUNITY",2,,,"LCM 27A E",354116,5398862,"LCM XXVII",5185000,,,"B+        ",,"-/B+/-","3M L + 5 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655483,2021-05-16 00:00:00.0000000,"Bond","CRMN 2018-1A E","USD",1158000.00,1158000.00,2021-05-06 00:00:00.0000000,"Traded Level",95.7000000000,1108206.00,4211.10,"14889NAA4","US14889NAA46","CDO OPPORTUNITY",2,,,"CRMN 2018-1A E",354121,5398867,"CATAMARAN CLO 2018-1 LTD.",5185004,,,"BB-       ",,"-/BB-/-","3M L + 6 bps","HY",,"MEZZ",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655520,2021-05-16 00:00:00.0000000,"Bond","ARES 2015-2A ER","USD",1063000.00,1063000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.1943000000,1065065.41,5612.44,"04015HAL1","US04015HAL15","CDO OPPORTUNITY",2,,,"ARES 2015-2A ER",354125,5398871,"ARES XXXIV CLO LTD.",5183976,,,"BB-       ",,"-/BB-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655523,2021-05-16 00:00:00.0000000,"Bond","EWIM 2019-1A E","USD",2000000.00,2000000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.2595000000,2005190.00,10975.25,"27581MAA9","US27581MAA99","CDO OPPORTUNITY",2,,,"EWIM 2019-1A E",354127,5398873,"EAST WEST INVESTMENT MANAGEMENT CLO 2019-1",5185008,,,"BB-       ",,"-/BB-/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655527,2021-05-16 00:00:00.0000000,"Bond","NBCLO 2016-1A DR","USD",1179000.00,1179000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.5824000000,1174076.50,4001.93,"65023UAE9","US65023UAE91","CDO OPPORTUNITY",2,,,"NBCLO 2016-1A DR",354128,5398874,"NEWARK BSL CLO 1 LTD",5185009,,,,,"-/-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655557,2021-05-16 00:00:00.0000000,"Bond","PARL 2019-1A E","USD",1035000.00,1035000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",95.8982000000,992546.37,5163.92,"69916YAA1","US69916YAA10","CDO OPPORTUNITY",2,,,"PARL 2019-1A E",354133,5398879,"PARALLEL 2019-1 CLO",5185013,,,"BB-       ",,"-/BB-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655612,2021-05-16 00:00:00.0000000,"Bond","FRESB 2020-SB77 X1","USD",13934000.00,13013636.26,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",6.3411100000,825208.99,5905.48,"30316AAJ2","US30316AAJ25","CDO OPPORTUNITY",2,,,"FRESB 2020-SB77 X1",354151,5398896,"FRBS MULTIFAMILY MORTGAGE PASS THROUGH CERTIFICATES 2020-SB77",5185028,,,,,"-/-/-","1.089100 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",0.933301891,,,
196655647,2021-05-16 00:00:00.0000000,"Bond","MDPK 2016-24A ER","USD",1322000.00,1322000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.2583000000,1312194.73,7054.14,"55820QAE4","US55820QAE44","CDO OPPORTUNITY",2,,,"MDPK 2016-24A ER",354163,5398908,"MADISON PARK FUNDING XXIV, LTD",5184475,,,"B         ",,"-/B/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655654,2021-05-16 00:00:00.0000000,"Bond","CGMS 2012-4A ERR","USD",1000000.00,1000000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.0000000000,990000.00,4982.50,"14310AAE3","US14310AAE38","CDO OPPORTUNITY",2,,,"CGMS 2012-4A ERR",354168,5398913,"CARLYLE GLOBAL MARKET STRATEGIES CLO 2012-4",28926,,,,,"-/-/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655682,2021-05-16 00:00:00.0000000,"Bond","WOODS 2017-15A E","USD",1320000.00,1320000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",92.5673000000,1221888.36,12476.37,"66860HAA0","US66860HAA05","CDO OPPORTUNITY",2,,,"WOODS 2017-15A E",354169,5398914,"NORTHWOODS CAPITAL LTD 2017-15",5185037,,,,,"-/-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
