ID,asofdate,fundid,type,class_id,security_master_id,description,currency,originalNotional,currentNotional,Factor,cusip,isin,Zais_Id,Counterparty_Name,wa_purchase_price,price_date,price_source,price,Market_value,accruedAmount,Begin_Accrual_Date,accrual_method,payment_date,previous_payment_date,all_in_rate,Issuer_Country,Maturity_Date,account_ID,fund_name,rating_moody,rating_sp,rating_fitch,wal,Issuer_Id,Security_Name,fund_id,Issuer_Name,coupon,Coupon_No,Currency_Source,Fund_Currency,posFxRate,FundFxRate,Fund_Market_Value,Fund_Accrued,Is_Floating,Product,Class,SubClass,CapStructure,zais_classification
203230229,2021-09-14 00:00:00.0000000,199,"Option",,,"ZAIS Buys 750 Put Option  on LQD Strike at $ 126 on 9/17/2021 - Sep 17, 2021","USD",75000.00,75000.00,,,,"199-004-0754","BNP PARIBAS",,2021-09-13 00:00:00.0000000,"Margin_Report",1.5201600000,1140.12,,,,,,,,,,"ZAIS INARI MASTER FUND 2  LTD",,,,,,,199,,,,"Bloomberg","USD",,,,,,,,,,
203230230,2021-09-14 00:00:00.0000000,205,"Option",,,"ZAIS Buys 260 Put Option  on IWM Strike at $ 210 on 9/17/2021 - Sep 17, 2021","USD",26000.00,26000.00,,,,"205-004-0760","BNP PARIBAS",,2021-09-13 00:00:00.0000000,"Margin_Report",17.9732307692,4673.04,,,,,,,,,,"INARI FUND LP",,,,,,,205,,,,"Bloomberg","USD",,,,,,,,,,
203230231,2021-09-14 00:00:00.0000000,200,"Option",,,"ZAIS Buys 85 Put Option  on IWM Strike at $ 210 on 9/17/2021 - Sep 17, 2021","USD",8500.00,8500.00,,,,"200-004-0763","BNP PARIBAS",,2021-09-13 00:00:00.0000000,"Margin_Report",17.9732941176,1527.73,,,,,,,,,,"ZAIS LEVHY FUND I SCSp",,,,,,,200,,,,"Bloomberg","EUR",,,,,,,,,,
203230232,2021-09-14 00:00:00.0000000,205,"Option",,,"ZAIS Buys 2500 Put Option  on LQD Strike at $ 126 on 9/17/2021 - Sep 17, 2021","USD",250000.00,250000.00,,,,"205-004-0753","BNP PARIBAS",,2021-09-13 00:00:00.0000000,"Margin_Report",1.5201760000,3800.44,,,,,,,,,,"INARI FUND LP",,,,,,,205,,,,"Bloomberg","USD",,,,,,,,,,
203230233,2021-09-14 00:00:00.0000000,2,"Option",,,"ZAIS Buys 150 Put Option  on IWM Strike at $ 210 on 9/17/2021 - Sep 17, 2021","USD",15000.00,15000.00,,,,"002-004-0761","BNP PARIBAS",,2021-09-13 00:00:00.0000000,"Margin_Report",17.9732666667,2695.99,,,,,,,,,,"CDO OPPORTUNITY",,,,,,,2,,,,"Bloomberg","USD",,,,,,,,,,
203230234,2021-09-14 00:00:00.0000000,200,"Option",,,"ZAIS Buys 750 Put Option  on LQD Strike at $ 126 on 9/17/2021 - Sep 17, 2021","USD",75000.00,75000.00,,,,"200-004-0755","BNP PARIBAS",,2021-09-13 00:00:00.0000000,"Margin_Report",1.5201600000,1140.12,,,,,,,,,,"ZAIS LEVHY FUND I SCSp",,,,,,,200,,,,"Bloomberg","EUR",,,,,,,,,,
203229320,2021-09-14 00:00:00.0000000,205,"Margin",,,"GOLDMAN SACHS INTERNATIONAL","USD",,,,,,,"GOLDMAN SACHS INTERNATIONAL",,,,,820000.00,,,,,,,,,,"INARI FUND LP",,,,,,,205,,,,"Bloomberg","USD",,,,,,,,,,
203229248,2021-09-14 00:00:00.0000000,2,"Option",,,"CDX.NA.IG.36 5 Yr - - SALE - Payer - 85 bps - Dec 15, 2021","USD",60000000.00,60000000.00,,,,"002-004-0772","GOLDMAN SACHS INTERNATIONAL",,2021-09-13 00:00:00.0000000,"Margin_Report",-0.0033676500,-2020.59,,,,,,,,,,"CDO OPPORTUNITY",,,,,,,2,,,,"Bloomberg","USD",,,,,,,,,,
203229249,2021-09-14 00:00:00.0000000,205,"Option",,,"CDX.NA.IG.36 5 Yr - - SALE - Payer - 85 bps - Dec 15, 2021","USD",110000000.00,110000000.00,,,,"205-004-0773","GOLDMAN SACHS INTERNATIONAL",,2021-09-13 00:00:00.0000000,"Margin_Report",-0.0033347364,-3668.21,,,,,,,,,,"INARI FUND LP",,,,,,,205,,,,"Bloomberg","USD",,,,,,,,,,
203229250,2021-09-14 00:00:00.0000000,199,"Option",,,"CDX.NA.IG.36 5 Yr - - SALE - Payer - 85 bps - Dec 15, 2021","USD",45000000.00,45000000.00,,,,"199-004-0774","GOLDMAN SACHS INTERNATIONAL",,2021-09-13 00:00:00.0000000,"Margin_Report",-0.0033676667,-1515.45,,,,,,,,,,"ZAIS INARI MASTER FUND 2  LTD",,,,,,,199,,,,"Bloomberg","USD",,,,,,,,,,
203229251,2021-09-14 00:00:00.0000000,200,"Option",,,"CDX.NA.IG.36 5 Yr - - SALE - Payer - 85 bps - Dec 15, 2021","USD",35000000.00,35000000.00,,,,"200-004-0775","GOLDMAN SACHS INTERNATIONAL",,2021-09-13 00:00:00.0000000,"Margin_Report",0.0044940286,1572.91,,,,,,,,,,"ZAIS LEVHY FUND I SCSp",,,,,,,200,,,,"Bloomberg","EUR",,,,,,,,,,
203229252,2021-09-14 00:00:00.0000000,2,"Option",,,"CDX.NA.IG.36 5 Yr - - BUY - Payer - 65 bps - Dec 15, 2021","USD",60000000.00,60000000.00,,,,"002-004-0780","GOLDMAN SACHS INTERNATIONAL",,2021-09-13 00:00:00.0000000,"Margin_Report",0.0008313500,498.81,,,,,,,,,,"CDO OPPORTUNITY",,,,,,,2,,,,"Bloomberg","USD",,,,,,,,,,
203229253,2021-09-14 00:00:00.0000000,205,"Option",,,"CDX.NA.IG.36 5 Yr - - BUY - Payer - 65 bps - Dec 15, 2021","USD",110000000.00,110000000.00,,,,"205-004-0781","GOLDMAN SACHS INTERNATIONAL",,2021-09-13 00:00:00.0000000,"Margin_Report",0.0007660727,842.68,,,,,,,,,,"INARI FUND LP",,,,,,,205,,,,"Bloomberg","USD",,,,,,,,,,
203229254,2021-09-14 00:00:00.0000000,199,"Option",,,"CDX.NA.IG.36 5 Yr - - BUY - Payer - 65 bps - Dec 15, 2021","USD",45000000.00,45000000.00,,,,"199-004-0782","GOLDMAN SACHS INTERNATIONAL",,2021-09-13 00:00:00.0000000,"Margin_Report",0.0008313333,374.10,,,,,,,,,,"ZAIS INARI MASTER FUND 2  LTD",,,,,,,199,,,,"Bloomberg","USD",,,,,,,,,,
203229255,2021-09-14 00:00:00.0000000,200,"Option",,,"CDX.NA.IG.36 5 Yr - - BUY - Payer - 65 bps - Dec 15, 2021","USD",35000000.00,35000000.00,,,,"200-004-0783","GOLDMAN SACHS INTERNATIONAL",,2021-09-13 00:00:00.0000000,"Margin_Report",-0.0109982571,-3849.39,,,,,,,,,,"ZAIS LEVHY FUND I SCSp",,,,,,,200,,,,"Bloomberg","EUR",,,,,,,,,,
203230193,2021-09-14 00:00:00.0000000,200,"FX",,,"EUR-USD- Dec 07, 2021","USD",-20000000.00,-20000000.00,1,,,"200-001-2971","ROYAL BANK OF CANADA",,2021-09-13 00:00:00.0000000,"Margin Report",0.5996662000,-119933.24,,,,,,,,,,"ZAIS LEVHY FUND I SCSp",,,,,,,200,,,,"Bloomberg","EUR",,,,,,,,,,
203230194,2021-09-14 00:00:00.0000000,200,"FX",,,"EUR-USD- Nov 18, 2021","USD",-8000000.00,-8000000.00,1,,,"200-001-2966","ROYAL BANK OF CANADA",,2021-09-13 00:00:00.0000000,"Margin Report",-0.1752728750,14021.83,,,,,,,,,,"ZAIS LEVHY FUND I SCSp",,,,,,,200,,,,"Bloomberg","EUR",,,,,,,,,,
203230195,2021-09-14 00:00:00.0000000,200,"FX",,,"EUR-USD- Nov 30, 2021","USD",-15000000.00,-15000000.00,1,,,"200-001-2969","ROYAL BANK OF CANADA",,2021-09-13 00:00:00.0000000,"Margin Report",-0.0839661333,12594.92,,,,,,,,,,"ZAIS LEVHY FUND I SCSp",,,,,,,200,,,,"Bloomberg","EUR",,,,,,,,,,
203230196,2021-09-14 00:00:00.0000000,200,"FX",,,"EUR-USD- Oct 13, 2021","USD",-14000000.00,-14000000.00,1,,,"200-001-2961","ROYAL BANK OF CANADA",,2021-09-13 00:00:00.0000000,"Margin Report",0.6951892143,-97326.49,,,,,,,,,,"ZAIS LEVHY FUND I SCSp",,,,,,,200,,,,"Bloomberg","EUR",,,,,,,,,,
203230197,2021-09-14 00:00:00.0000000,200,"FX",,,"EUR-USD- Oct 29, 2021","USD",-16000000.00,-16000000.00,1,,,"200-001-2964","ROYAL BANK OF CANADA",,2021-09-13 00:00:00.0000000,"Margin Report",0.4272643750,-68362.30,,,,,,,,,,"ZAIS LEVHY FUND I SCSp",,,,,,,200,,,,"Bloomberg","EUR",,,,,,,,,,
203230198,2021-09-14 00:00:00.0000000,200,"FX",,,"EUR-USD- Sep 15, 2021","USD",-17500000.00,-17500000.00,1,,,"200-001-2954","ROYAL BANK OF CANADA",,2021-09-13 00:00:00.0000000,"Margin Report",2.5722147429,-450137.58,,,,,,,,,,"ZAIS LEVHY FUND I SCSp",,,,,,,200,,,,"Bloomberg","EUR",,,,,,,,,,
203230199,2021-09-14 00:00:00.0000000,200,"FX",,,"EUR-USD- Sep 30, 2021","USD",-10000000.00,-10000000.00,1,,,"200-001-2959","ROYAL BANK OF CANADA",,2021-09-13 00:00:00.0000000,"Margin Report",1.2079864000,-120798.64,,,,,,,,,,"ZAIS LEVHY FUND I SCSp",,,,,,,200,,,,"Bloomberg","EUR",,,,,,,,,,
203229388,2021-09-14 00:00:00.0000000,197,"Commitment",,0,"ZAIS CLO 17, LIMITED WAREHOUSE","USD",1000000.00,0.00,1,,,,,,2021-09-14 00:00:00.0000000," ",0.0000000000,0.00,,,,,,,,,,"ZAIS ZEPHYR 8, LTD",,,,,,,197,,,,"Bloomberg","USD",,,,,,,,,,
203229389,2021-09-14 00:00:00.0000000,197,"Commitment",,0,"ZAIS CLO 17, LIMITED WAREHOUSE","USD",1500000.00,0.00,1,,,,,,2021-09-14 00:00:00.0000000," ",0.0000000000,0.00,,,,,,,,,,"ZAIS ZEPHYR 8, LTD",,,,,,,197,,,,"Bloomberg","USD",,,,,,,,,,
203229390,2021-09-14 00:00:00.0000000,197,"Commitment",,0,"ZAIS CLO 17, LIMITED WAREHOUSE","USD",3500000.00,0.00,1,,,,,,2021-09-14 00:00:00.0000000," ",0.0000000000,0.00,,,,,,,,,,"ZAIS ZEPHYR 8, LTD",,,,,,,197,,,,"Bloomberg","USD",,,,,,,,,,
203229391,2021-09-14 00:00:00.0000000,197,"Commitment",,0,"ZAIS CLO 17, LIMITED WAREHOUSE","USD",3500000.50,0.00,1,,,,,,2021-09-14 00:00:00.0000000," ",0.0000000000,0.00,,,,,,,,,,"ZAIS ZEPHYR 8, LTD",,,,,,,197,,,,"Bloomberg","USD",,,,,,,,,,
203229392,2021-09-14 00:00:00.0000000,197,"Commitment",,0,"ZAIS CLO 17, LIMITED WAREHOUSE","USD",6000000.00,0.00,1,,,,,,2021-09-14 00:00:00.0000000," ",0.0000000000,0.00,,,,,,,,,,"ZAIS ZEPHYR 8, LTD",,,,,,,197,,,,"Bloomberg","USD",,,,,,,,,,
203229393,2021-09-14 00:00:00.0000000,197,"Commitment",,0,"ZAIS CLO 17, LIMITED WAREHOUSE","USD",10000000.00,0.00,1,,,,,,2021-09-14 00:00:00.0000000," ",0.0000000000,0.00,,,,,,,,,,"ZAIS ZEPHYR 8, LTD",,,,,,,197,,,,"Bloomberg","USD",,,,,,,,,,
203229394,2021-09-14 00:00:00.0000000,197,"Commitment",,0,"ZAIS CLO 17, LIMITED WAREHOUSE","USD",13000000.00,0.00,1,,,,,,2021-09-14 00:00:00.0000000," ",0.0000000000,0.00,,,,,,,,,,"ZAIS ZEPHYR 8, LTD",,,,,,,197,,,,"Bloomberg","USD",,,,,,,,,,
203229277,2021-09-14 00:00:00.0000000,2,"Margin",,,"GOLDMAN SACHS INTERNATIONAL","USD",,,,,,,"GOLDMAN SACHS INTERNATIONAL",,,,,770000.00,,,,,,,,,,"CDO OPPORTUNITY",,,,,,,2,,,,"Bloomberg","USD",,,,,,,,,,
203229313,2021-09-14 00:00:00.0000000,199,"Margin",,,"GOLDMAN SACHS INTERNATIONAL","USD",,,,,,,"GOLDMAN SACHS INTERNATIONAL",,,,,300000.00,,,,,,,,,,"ZAIS INARI MASTER FUND 2  LTD",,,,,,,199,,,,"Bloomberg","USD",,,,,,,,,,
203229314,2021-09-14 00:00:00.0000000,199,"Margin",,,"BARCLAYS CAPITAL INC.","USD",,,,,,,"BARCLAYS CAPITAL INC.",,,,,1262834.92,,,,,,,,,,"ZAIS INARI MASTER FUND 2  LTD",,,,,,,199,,,,"Bloomberg","USD",,,,,,,,,,
203229278,2021-09-14 00:00:00.0000000,2,"Margin",,,"BARCLAYS CAPITAL INC.","USD",,,,,,,"BARCLAYS CAPITAL INC.",,,,,2366499.76,,,,,,,,,,"CDO OPPORTUNITY",,,,,,,2,,,,"Bloomberg","USD",,,,,,,,,,
203229321,2021-09-14 00:00:00.0000000,205,"Margin",,,"BARCLAYS CAPITAL INC.","USD",,,,,,,"BARCLAYS CAPITAL INC.",,,,,3161183.65,,,,,,,,,,"INARI FUND LP",,,,,,,205,,,,"Bloomberg","USD",,,,,,,,,,
203229317,2021-09-14 00:00:00.0000000,200,"Margin",,,"BARCLAYS CAPITAL INC.","USD",,,,,,,"BARCLAYS CAPITAL INC.",,,,,220411.74,,,,,,,,,,"ZAIS LEVHY FUND I SCSp",,,,,,,200,,,,"Bloomberg","EUR",,,,,,,,,,
203229279,2021-09-14 00:00:00.0000000,2,"Margin",,,"JPMORGAN CHASE BANK, N.A.","USD",,,,,,,"JPMORGAN CHASE BANK, N.A.",,,,,750000.00,,,,,,,,,,"CDO OPPORTUNITY",,,,,,,2,,,,"Bloomberg","USD",,,,,,,,,,
203229315,2021-09-14 00:00:00.0000000,199,"Margin",,,"JPMORGAN CHASE BANK, N.A.","USD",,,,,,,"JPMORGAN CHASE BANK, N.A.",,,,,40000.00,,,,,,,,,,"ZAIS INARI MASTER FUND 2  LTD",,,,,,,199,,,,"Bloomberg","USD",,,,,,,,,,
203229236,2021-09-14 00:00:00.0000000,2,"Option",,,"CDX.NA.HY.36 5 Yr - - BUY - Payer - 105 % - Sep 15, 2021","USD",25000000.00,25000000.00,,,,"002-004-0756","JPMORGAN CHASE BANK, N.A.",,2021-09-13 00:00:00.0000000,"Margin_Report",0.0000000000,0.00,,,,,,,,,,"CDO OPPORTUNITY",,,,,,,2,,,,"Bloomberg","USD",,,,,,,,,,
203229237,2021-09-14 00:00:00.0000000,205,"Option",,,"CDX.NA.HY.36 5 Yr - - BUY - Payer - 105 % - Sep 15, 2021","USD",55000000.00,55000000.00,,,,"205-004-0757","JPMORGAN CHASE BANK, N.A.",,2021-09-13 00:00:00.0000000,"Margin_Report",0.0000000000,0.00,,,,,,,,,,"INARI FUND LP",,,,,,,205,,,,"Bloomberg","USD",,,,,,,,,,
203229238,2021-09-14 00:00:00.0000000,199,"Option",,,"CDX.NA.HY.36 5 Yr - - BUY - Payer - 105 % - Sep 15, 2021","USD",10000000.00,10000000.00,,,,"199-004-0758","JPMORGAN CHASE BANK, N.A.",,2021-09-13 00:00:00.0000000,"Margin_Report",0.0000000000,0.00,,,,,,,,,,"ZAIS INARI MASTER FUND 2  LTD",,,,,,,199,,,,"Bloomberg","USD",,,,,,,,,,
203229239,2021-09-14 00:00:00.0000000,200,"Option",,,"CDX.NA.HY.36 5 Yr - - BUY - Payer - 105 % - Sep 15, 2021","USD",10000000.00,10000000.00,,,,"200-004-0759","JPMORGAN CHASE BANK, N.A.",,2021-09-13 00:00:00.0000000,"Margin_Report",0.0000000000,0.00,,,,,,,,,,"ZAIS LEVHY FUND I SCSp",,,,,,,200,,,,"Bloomberg","EUR",,,,,,,,,,
203229240,2021-09-14 00:00:00.0000000,2,"Option",,,"CDX.NA.HY.36 5 Yr - - BUY - Payer - 106 % - Sep 15, 2021","USD",15000000.00,15000000.00,,,,"002-004-0764","MORGAN STANLEY CAPITAL SERVICES LLC",,2021-09-13 00:00:00.0000000,"Margin_Report",0.0002548000,38.22,,,,,,,,,,"CDO OPPORTUNITY",,,,,,,2,,,,"Bloomberg","USD",,,,,,,,,,
203229241,2021-09-14 00:00:00.0000000,205,"Option",,,"CDX.NA.HY.36 5 Yr - - BUY - Payer - 106 % - Sep 15, 2021","USD",27500000.00,27500000.00,,,,"205-004-0765","MORGAN STANLEY CAPITAL SERVICES LLC",,2021-09-13 00:00:00.0000000,"Margin_Report",0.0002548000,70.07,,,,,,,,,,"INARI FUND LP",,,,,,,205,,,,"Bloomberg","USD",,,,,,,,,,
203229242,2021-09-14 00:00:00.0000000,199,"Option",,,"CDX.NA.HY.36 5 Yr - - BUY - Payer - 106 % - Sep 15, 2021","USD",10000000.00,10000000.00,,,,"199-004-0766","MORGAN STANLEY CAPITAL SERVICES LLC",,2021-09-13 00:00:00.0000000,"Margin_Report",0.0002548000,25.48,,,,,,,,,,"ZAIS INARI MASTER FUND 2  LTD",,,,,,,199,,,,"Bloomberg","USD",,,,,,,,,,
203229243,2021-09-14 00:00:00.0000000,200,"Option",,,"CDX.NA.HY.36 5 Yr - - BUY - Payer - 106 % - Sep 15, 2021","USD",7500000.00,7500000.00,,,,"200-004-0767","MORGAN STANLEY CAPITAL SERVICES LLC",,2021-09-13 00:00:00.0000000,"Margin_Report",0.0002548000,19.11,,,,,,,,,,"ZAIS LEVHY FUND I SCSp",,,,,,,200,,,,"Bloomberg","EUR",,,,,,,,,,
203229318,2021-09-14 00:00:00.0000000,200,"Margin",,,"JPMORGAN CHASE BANK, N.A.","USD",,,,,,,"JPMORGAN CHASE BANK, N.A.",,,,,50000.00,,,,,,,,,,"ZAIS LEVHY FUND I SCSp",,,,,,,200,,,,"Bloomberg","EUR",,,,,,,,,,
203229395,2021-09-14 00:00:00.0000000,33,"Bond",10652,10654,"ABFC 2002-NC1 M3","USD",2500000.00,102766.51,0.0411066024,"04542BBB7","US04542BBB71",,,100.0000000000,2015-02-27 00:00:00.0000000,"JP Morgan Pricing Direct",71.9217500000,73911.47,176.09,2021-08-25 00:00:00.0000000,"Act/360",2021-09-27 00:00:00.0000000,2021-08-25 00:00:00.0000000,3.084380,"UNITED STATES",2031-12-25 00:00:00.0000000,,"GALLERIA V","Ca        ","NR        ","D         ",,10443,"ABFC 2002-NC1 M3",33,"ASSET BACKED FUNDING CERTIFICATES 2002-NC1","1M L + 3 bps",3.000000,"Bloomberg","USD",,,,,True,"ABS  ","Home Equity","ABS","Mezzanine","Not Applicable"
203229396,2021-09-14 00:00:00.0000000,33,"Bond",10705,10707,"CITHE 2002-1 MV2","USD",3000000.00,266342.92,0.0887809743,"12558MAP7","US12558MAP77",,,100.0000000000,2021-07-30 00:00:00.0000000,"CSFB",41.1811000000,109682.95,197.45,2021-08-25 00:00:00.0000000,"Act/360",2021-09-27 00:00:00.0000000,2021-08-25 00:00:00.0000000,1.334380,"US",2030-08-25 00:00:00.0000000,,"GALLERIA V","Caa3      ","NR        ",,,10490,"CITHE 2002-1 MV2",33,"CIT GROUP HOME EQUITY LOAN TRUST 2002-1","1M L + 1 bps",1.250000,"Bloomberg","USD",,,,,True,"ABS  ","Home Equity","ABS","Mezzanine","Not Applicable"
203229397,2021-09-14 00:00:00.0000000,33,"Bond",10719,10722,"CNF 2002-1 M1A","USD",2000000.00,353434.91,0.1767174559,"20846QJR0","US20846QJR02",,,100.0000000000,2015-06-30 00:00:00.0000000,"Barclays Capital",92.5900000000,327245.38,272.62,2021-09-01 00:00:00.0000000,"Act/360",2021-10-01 00:00:00.0000000,2021-09-01 00:00:00.0000000,2.136000,"US",2033-12-01 00:00:00.0000000,,"GALLERIA V","A3        ","B-        ",,,10504,"CNF 2002-1 M1A",33,"CONSECO FINANCE SECURITIZATIONS CORP 2002-1","1M L + 2 bps",2.050000,"Bloomberg","USD",,,,,True,"ABS  ","Manufactured Housing","ABS","Mezzanine","Not Applicable"
203229398,2021-09-14 00:00:00.0000000,33,"Bond",10720,10723,"CNF 2002-1 M2","USD",2000000.00,2000000.00,1,"20846QJT6","US20846QJT67",,,100.0000000000,2015-06-30 00:00:00.0000000,"Barclays Capital",95.6500000000,1913000.00,6894.33,2021-09-01 00:00:00.0000000,"30/360",2021-10-01 00:00:00.0000000,2021-09-01 00:00:00.0000000,,"US",2033-12-01 00:00:00.0000000,,"GALLERIA V","C         ","CCC-      ",,,10504,"CNF 2002-1 M2",33,"CONSECO FINANCE SECURITIZATIONS CORP 2002-1","9 bps",9.546000,"Bloomberg","USD",,,,,,"ABS  ","Manufactured Housing","ABS","Mezzanine","Not Applicable"
203229399,2021-09-14 00:00:00.0000000,33,"Bond",10724,10727,"CNFHE 2002-A B1","USD",2000000.00,272790.67,0.1363953367,"20846QJN9","US20846QJN97",,,100.0000000000,2015-12-31 00:00:00.0000000,"Deutsche Bank",99.8500000000,272381.49,1174.66,2021-08-16 00:00:00.0000000,"Act/360",2021-09-15 00:00:00.0000000,2021-08-16 00:00:00.0000000,5.345500,"US",2032-04-15 00:00:00.0000000,,"GALLERIA V","B1        ","NR        ","NR        ",,10508,"CNFHE 2002-A B1",33,"CONSECO FINANCE 2002-A","1M L + 5 bps",5.250000,"Bloomberg","USD",,,,,True,"ABS  ","Home Equity","ABS","Junior                   ","Not Applicable"
203229400,2021-09-14 00:00:00.0000000,33,"Bond",10726,10729,"CNFHE 2002-B B1","USD",3000000.00,552305.18,0.184101728,"20847TBU4","US20847TBU43",,,100.0000000000,2015-02-27 00:00:00.0000000,"JP Morgan Pricing Direct",97.5320500000,538674.57,2378.28,2021-08-16 00:00:00.0000000,"Act/360",2021-09-15 00:00:00.0000000,2021-08-16 00:00:00.0000000,5.345500,"US",2033-05-15 00:00:00.0000000,,"GALLERIA V","Ba1       ","BBB       ","BB        ",,10509,"CNFHE 2002-B B1",33,"CONSECO FINANCE 2002-B","1M L + 5 bps",5.250000,"Bloomberg","USD",,,,,True,"ABS  ","Home Equity","ABS","Mezzanine","Not Applicable"
203229401,2021-09-14 00:00:00.0000000,33,"Bond",10816,10819,"GT 1997-6 M1","USD",5000000.00,2040285.67,0.4080571341,"393505XH0","US393505XH03",,,100.0000000000,2015-06-30 00:00:00.0000000,"Barclays Capital",96.5100000000,1969079.70,11850.09,2021-08-15 00:00:00.0000000,"30/360",2021-09-15 00:00:00.0000000,2021-08-16 00:00:00.0000000,,"US",2029-01-15 00:00:00.0000000,,"GALLERIA V",,"CC        ","C         ",,10590,"GT 1997-6 M1",33,"GREEN TREE FINANCIAL CORP 1997-6","7 bps",7.210000,"Bloomberg","USD",,,,,,"ABS  ","Manufactured Housing","ABS","Mezzanine","Not Applicable"
203229402,2021-09-14 00:00:00.0000000,33,"Bond",10820,10823,"GT 1998-8 M1","USD",2000000.00,1375109.36,0.6875546808,"393505P22","US393505P222",,,100.0000000000,2015-02-27 00:00:00.0000000,"JP Morgan Pricing Direct",77.6060800000,1067168.47,3466.04,2021-09-01 00:00:00.0000000,"30/360",2021-10-01 00:00:00.0000000,2021-09-01 00:00:00.0000000,,"US",2030-09-01 00:00:00.0000000,,"GALLERIA V","Ca        ","NR        ",,,10594,"GT 1998-8 M1",33,"GREEN TREE FINANCIAL CORP 1998-8","6 bps",6.980000,"Bloomberg","USD",,,,,,"ABS  ","Manufactured Housing","ABS","Mezzanine","Not Applicable"
203229403,2021-09-14 00:00:00.0000000,33,"Bond",10822,10825,"GT 1999-2 M1","USD",4000000.00,916570.28,0.2291425697,"393505W40","US393505W400",,,100.0000000000,2015-06-30 00:00:00.0000000,"Barclays Capital",33.2000000000,304301.33,2250.69,2021-09-01 00:00:00.0000000,"30/360",2021-10-01 00:00:00.0000000,2021-09-01 00:00:00.0000000,,"US",2030-12-01 00:00:00.0000000,,"GALLERIA V",,"NR        ","D         ",,10595,"GT 1999-2 M1",33,"GREEN TREE FINANCIAL CORP 1999-2","6 bps",6.800000,"Bloomberg","USD",,,,,,"ABS  ","Manufactured Housing","ABS","Mezzanine","Not Applicable"
203229404,2021-09-14 00:00:00.0000000,33,"Bond",10860,10863,"LNR 2002-1A EFL","USD",2000000.00,1960314.31,0.9801571552,"50211NAJ8","US50211NAJ81",,,100.0000000000,2016-09-30 00:00:00.0000000,"Deutsche Bank",1.0000000000,19603.14,2899.82,2021-08-24 00:00:00.0000000,"Act/360",2021-09-24 00:00:00.0000000,2021-08-24 00:00:00.0000000,2.535880,"CAYMAN ISLANDS",2037-07-24 00:00:00.0000000,,"GALLERIA V","C         ","NR        ","C         ",,10631,"LNR 2002-1A EFL",33,"LNR CDO LTD 2002-1","1M L + 2 bps",2.450000,"Bloomberg","USD",,,,,True,"CMBS ","CRE CDO","Not Applicable","Mezzanine","Not Applicable"
203229405,2021-09-14 00:00:00.0000000,33,"Bond",10875,10878,"MDST 10 B","USD",2500000.00,383234.98,0.1532939916,"59549RAE4","US59549RAE45",,,100.0000000000,2015-02-27 00:00:00.0000000,"JP Morgan Pricing Direct",104.8225100000,401716.52,2327.73,2021-08-15 00:00:00.0000000,"30/360",2021-09-15 00:00:00.0000000,2021-08-16 00:00:00.0000000,,"UNITED STATES",2036-02-15 00:00:00.0000000,,"GALLERIA V","B3        ","CCC       ",,,10645,"MDST 10 B",33,"MID-STATE TRUST -10","7.540000 %",7.540000,"Bloomberg","USD",,,,,False,"ABS  ","Manufactured Housing","ABS","Junior                   ","Not Applicable"
203229406,2021-09-14 00:00:00.0000000,33,"Bond",10876,10879,"MDST 10 M2","USD",2500000.00,383234.97,0.15329399,"59549RAD6","US59549RAD61",,,100.0000000000,2015-02-27 00:00:00.0000000,"JP Morgan Pricing Direct",101.5253900000,389080.80,2090.01,2021-08-15 00:00:00.0000000,"30/360",2021-09-15 00:00:00.0000000,2021-08-16 00:00:00.0000000,,"UNITED STATES",2036-02-15 00:00:00.0000000,,"GALLERIA V","Ba1       ","CCC       ",,,10645,"MDST 10 M2",33,"MID-STATE TRUST -10","6.770000 %",6.770000,"Bloomberg","USD",,,,,False,"ABS  ","Manufactured Housing","ABS","Mezzanine","Not Applicable"
203229407,2021-09-14 00:00:00.0000000,33,"Bond",10881,10884,"MESC 12-1 1M2","USD",4750000.00,2508510.63,0.5281075005,"589962CP2","US589962CP23",,,100.0000000000,2015-02-27 00:00:00.0000000,"JP Morgan Pricing Direct",64.7370300000,1623935.28,9309.36,2021-08-28 00:00:00.0000000,"30/360",2021-09-28 00:00:00.0000000,2021-08-30 00:00:00.0000000,,"UNITED STATES",2033-07-28 00:00:00.0000000,,"GALLERIA V","C         ",,"C         ",,10649,"MESC 12-1 1M2",33,"MERIT SECURITIES CORP 12-1","8 bps",8.350000,"Bloomberg","USD",,,,,,"ABS  ","Manufactured Housing","ABS","Mezzanine","Not Applicable"
203229408,2021-09-14 00:00:00.0000000,33,"Bond",10889,10892,"MSDWC 2002-NC1 B1","USD",3000000.00,133563.70,0.0445212322,"61746WMS6","US61746WMS60",,,100.0000000000,2018-12-31 00:00:00.0000000,"Morgan Stanley",58.5000000000,78134.76,176.93,2021-08-25 00:00:00.0000000,"Act/360",2021-09-27 00:00:00.0000000,2021-08-25 00:00:00.0000000,2.384380,"UNITED STATES",2032-02-25 00:00:00.0000000,,"GALLERIA V","C         ","NR        ","D         ",,10655,"MSDWC 2002-NC1 B1",33,"MORGAN STANLEY DEAN WITTER CAPITAL I 2002-NC1","1M L + 2 bps",2.300000,"Bloomberg","USD",,,,,True,"RMBS ","BC","FIXED","Junior                   ","BC ; Seasoned ; N/A"
